Timestamp,From Label,From,To Label,To,Value,Asset,Value USD,Txn Hash
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qe7q4typhhy370hjvl4swnqusrfftv83n4fau0f,97.5967494,btc,"$2,641,603",87ebdf67c9f4dfaf9c19a2a1d0d54e71375b2799c74bdb25cff6ac5e2bcb0db0
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q6a99u2lvc0rpmy5e56hmxc20qt7ad3cjsnzh9v,17.72489398,btc,"$479,751",8b2c33da41a11f7ee9fdd258917b4f787cf2edad342b424fe7f4a542e18e6f88
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qgq0rf8jytyeh3saqvhe59hc6trx0wpvun9j0cg,43.94478358,btc,"$1,189,432",8c2ac4eee4addebd1e24c688db0115f53c6d1abec5eb52d51cf182481a115687
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qcat2yvdq653knqw5ma83g9p384txfncg72cm44,113.785508,btc,"$3,079,777",8c2e48a9ef2e05f866849de0e3c7e375a15eb93fd4a1e084c11c7a4a499a4e88
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qxt0sz52xk5d4kfumcmr4rpwn4wdt2x4tlg6d4p,42.01326763,btc,"$1,137,153",8c39bfbe73c5d87b95e900446672c9b981dd32e868e45fb1c20265f0c818696c
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qenvcqdqqs4vn8ljssugevy330emyajapg76fuf,4.57835503,btc,"$123,920",8c735ddcbb94fb8b8de6ef19226ae26548e3f9c4dbb16c634defe07d7d130e7f
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qassnsgyekwv0pu7rhr0jxhn2lpvsg0z25ks47m,121.7764158,btc,"$3,296,063",8cd533a438cb881f44a52eab72eeb629f85f569df7cc60736cda2875ee058bb4
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q5ecu8gx25cpju4jyq9tgvlkrhtd4389h89c283,16.29498073,btc,"$441,048",8d03d238dc428b192390aee639ec3f4617250b1ed75c0ae525a89ed841031f5a
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qr9nf2g3l7rwwfm0geut4d6d23es36r42nw5vqc,115.1298856,btc,"$3,116,164",8d11a7de40d2241f52fd96877da541a975e80d3086adfa85c77bd8254b08a0b5
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qywr3e97ezx6uvfehntklvrmrgs2rqk2l6n4vyk,4.53260091,btc,"$122,682",8f018ed2ac34663fc9e3e5e4bc6711884ec8e7699f656f7b8fe4580ea0154dd3
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qjznxnevxkx8amgatgtwwxahsq3qju6ppkg40zg,17.74101156,btc,"$480,187",91d1d551dd4e2802e82d6cf7c283669623e88b304c707a785dd129e89c1cb558
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q5yk0y3lv0mk2wzyja2ak4ez0l9chl4w4h2ulqw,63.57592417,btc,"$1,720,778",95d365b0e015509ab617362a3bd82bcc47c425c4849839f7b0ea488ee41173bb
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qskfvl4yshrqrutgz6vqpazu6qc7ku8pwg83a7z,17.77379395,btc,"$481,075",964e104ff69e74d024f3c3df09e1b2b9902b1f0330e0ee30aec63cf7dd70a310
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qqe2p3l2xce7nppr3pdq99kg26hy055gssznqnu,28.33379787,btc,"$766,897",98a0a5f1ce40174265b4a16ae465d9d669088cc9f84e937f95d7228cb085372b
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q2ctswx0fujqv9umxyqgvtyn3eck0xn9h8p7xfp,115.6395479,btc,"$3,129,959",993a144cd9904c3ca313b664dc6eca4cda4672e67b058b8e06d3377729b38e48
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qvjkej70jctxc89nw04tj5p0jxcddft2ljflup3,54.79697102,btc,"$1,483,163",9952b45c4969d2f33159071b7f6265091e34e5658e17b0cfcdcf75e62afe63af
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qd4wm92q2c3309v0hsysa6dkxakkw84jejzycse,18.93307848,btc,"$512,452",99fa8a10f72e1325e81ec021732d59054f9a974e6ef2c9b95dc3683c08a20d4b
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qppc6yp7mel44l6jkgprmxnc34nkjdj9rgzef6c,18.5245468,btc,"$501,395",9a4e2ad2ed70463916d1af7d7d45175e06a9db7a57997da035b0486ea48cbc9c
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q2z955pgmhhk9xp2fk0f836hja6hk2sryhauggv,15.99875135,btc,"$433,030",9bd7ca16115bb6353f4c8ae46752f7ecf65e5a90b611c2a688bde53b227ee400
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q57pcq7c6vcy2mzrs6zxznka8uj5zf88fjatdm4,116.586628,btc,"$3,155,593",9bde9c6de4a5ab4849b3382044f382f78f23e4654538b1aa07e321c75c61cce0
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qgyc5dhnrcs60jmwvcztnq7vdnmkjlvf9nr5sk6,101.4043058,btc,"$2,744,661",9c589673b732922470eee9b058a8798a045653779f40f1e96154a5f29fe0cfb5
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q569ps0kctvd2af8asmkffp0zanx8865kxswqrs,55.77084399,btc,"$1,509,522",9c658ae8b92463ec5a1ac6b6b0baff0d4f6f335751efcf2626cef72cd947bdd1
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q09rngvh0dlt8q9575e8hxytlgxtwh6yqy87j4t,117.6370236,btc,"$3,184,024",9e3fb336298a7e49cbda987f319cb18d3384f37507cb0e41455a1b196b6ef5bd
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qeet95n0y82nk8zwcrhvyfp33p6kzmpnkkks677,16.33246124,btc,"$442,063",9fa5d77e6e537947edad019972a866d174016a2911e6805129e1ebf997979fc7
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q5farudmh32qqyx4t557w3sq5r9e669y4m00q6d,100.6664415,btc,"$2,724,689",a00b141492273d04b598375d5c401982508d986c0bc5bb0ddbbfbc84953cc68d
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q9t62pmcqmpshtdh3us3ql0zz8wgxtkv73axj9t,41.79816158,btc,"$1,131,330",a064664f4a2786b9d4d7813dce77496ad2c572c216dc87406ffdcb507546dce0
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qpxyfvluxu9ql5jgjfahyrpadgpp2y7m5cfdgx0,117.6312094,btc,"$3,183,866",a19bdf334807d8870c571025b48daf28c18bbbc8adc68d516b474b5e8a68278e
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qe7shamcpj3rypqyjlr3ppcqcgz2298ldl8xvvu,101.1803402,btc,"$2,738,599",a3d2b867ee0f7d54894f846a77ef52bb4c20b5e40cc177fd545243fea1aa9d81
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qp0tjtje357qt9myxx9fpsc5dacd9903ku7epxc,46.5125644,btc,"$1,258,933",a5247414c28970d0192438d28f3a2b5a37bad8dca1275b252fe601b2386cb2ad
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qu6azm8mwxumjv6ffnqs7z5f536hxlsxekkmgfs,4.18619847,btc,"$113,306",a55d72cdca811e6e9fc23d0af9c134f82c88df7b31005313876a4a9ec62571f7
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q3xd7r0ghexy9ldyspj8mqs27t2e4p8ar36mlcx,50.80661827,btc,"$1,375,158",a854d2978e81ee6c299d90bcd91aabcf4afe27038b06e55aa5638b2084a5be72
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q9zc4r3ul7c9zxhyfnl3nw76mdapufrlpekxzmq,27.89773175,btc,"$755,094",a89626ec96e3aeb4312d904099519214e3ee824b4f9aee03a9e5d345efd871cc
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qzqg3xzf9pm00apa2ekutp8kgmvkzu6xmgyakkg,56.43370392,btc,"$1,527,463",a934a0ceccc87ec9534ca363c8692bab0cbecf87cbd933c2e3279d39100bde7d
2020-12-28 20:04:10,Chen Zhi,38Md7BghVmV7XUUT1Vt9CvVcc5ssMD6ojt,from Chen (Dec 28 2020 7-8pm),bc1qphzj27cmyffkurk83578ycf0xzcg9lrxdlvr93,29.47055722,btc,"$797,665",abdb2fb4b845cf2e8a263fd9811e818a0961678e12ed92c3f941867fedc62dc4
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qqxmk3jelt0l7lxdelpruh28jdfmj38tl2jjm2r,114.5667148,btc,"$3,100,921",ac0ffa6364d938af9c1f674677125584cf10bb1d98d3c7f3e422dd545a2c43a0
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qdzhsj6km0tkp2jpzrz0plqktzs0sm4plehrwzq,4.52728538,btc,"$122,538",ac38383302e2fb793460125597b836e3746cb3898c1080775b00d0c681cfe141
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qasfc9d0tk30qnxu6nspzx6njg33xhu6rkz949c,37.72811425,btc,"$1,021,168",ad78eb0660733b677d6ebc038be6abb90a7a475e6d6b9bffa22bd429c2877d6e
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qhp6h0dzav7z023ykulexnxwqjmpd3f8jgwskan,5.22503474,btc,"$141,423",ae0f3bed484849b66212060d8dd843c2791fe01ec54e69af2cc88b8de70f89e6
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qphxlajxe0dgku9kgktuux5efahtnddfuc3wxpz,57.67968764,btc,"$1,561,188",ae43b8fedb52a4bb45f18276dd95e59f80a3e9f2c64d66eb009b3ec8f45c4f4f
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q2jmgl5m45axkhfpenggcphf33uc4eela8c24e6,42.72441984,btc,"$1,156,401",ae992b91e0214affd81cbbdf64db2d86ee50160eae3673430e705f72e915393c
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qr4tgvdg9grp2ljr3ww2pw0uh8a5emh5fgepzj2,12.5848669,btc,"$340,628",aeb660af20dba96485bbf458b5e694aa3ae1cff0dffa601ef111bf23444dd131
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qfus4hugf6jwvuvm7eqmlks6rqn6w2vwzc9p7kf,113.1183781,btc,"$3,061,720",b0f581fc21e5615befae4ebaf7e26651cb695d3dbada45291f7d98da8047a583
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qhd9v2mphztd0msjafv22y0tkgq6yk0mr7aqs4m,43.41278266,btc,"$1,175,033",b24d7e92c8661d051557eb0c7558ec960fdf968104b6cc0bf578024dfa0b9875
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qhhhtvl4xvs4h0f882k5xsmu85z7r9m0vldhg90,3.88130058,btc,"$105,053",b47eb40c62e4de8b61bb73ce13bda56130c2cd61fbda598d04688631c93448c7
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qmhjgwdxf4avu7g7umrvjxp3lcxfjdxawwcer3j,4.18314483,btc,"$113,223",b499aacabf133f90cdf9c59fd2860d1b5742b519d0844cd16a64c79f224b4a58
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qtfarhguzra585d9empw9zaun650nrtmjmadgzs,101.8408061,btc,"$2,756,475",b543ea611b58f920415cbadacecbd324933ef579510ac5387c8af5009c4bde21
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q46pjr4q23fs2wv2jg98wtvhrm2fkmnyrmqwdgh,95.85296604,btc,"$2,594,405",b712f09f1a1410a862aa8c441254f03af4f6af2c600ad63ff720a7271d2bbcb0
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qa78dvnfs905cx7qsa8n8xyyssrcu2y08vwt65e,108.6957443,btc,"$2,942,014",b728ad80306438557dca8cf88f44fbf5d9fa1e8c9dad6d1cf2daf0f122f515f5
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qp77dk5asgc4uukzyj9dd7lvqdw90yycjzlrh5j,100.9362066,btc,"$2,731,991",b78ce203402760f1635b3d9d43afba79bb4c952b3e119bad57b1f0b2af809142
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qhske2eaxu4ph82kzcpzl28fd46ffjrf05wafmg,3.8997718,btc,"$105,553",b7b40709591a8c01cae871f6958765bf3b3d024e81236d24981b8c4e8495c0dd
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qcq6v2qrdnp6qv4wwmvse4ynrn285tw6pk4gekl,55.320491,btc,"$1,497,333",b95d2e98136324328e5587856f5a3b897116bd1b059162e21025c9aa47880f57
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qzwvz6x0cvysrfcjhc8w62vnmwpuy2ntvmdmsca,12.66112164,btc,"$342,692",b98a298201f73d0938747c964287275a3828531e1957bec33857cf2eb979fc5e
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qsxxfpnpcytlvntssxj0awh3e4lnalfu03hv3n3,100.9633021,btc,"$2,732,724",ba24263249dbc887cdfb309b6eac1a5ba2472f541b3a192a3323140be30eec23
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qpuf558znxeptnutu3g4l0vlwewndqf4m38vmp7,18.9071599,btc,"$511,751",bbcec2b834de8a2e0638d26a7835176c0e66661380506a770bc4cb02f57bef70
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q5vu5e3wvklaztcptp82t8aam7n72ly3vcsxqrv,40.13039668,btc,"$1,086,190",bd653e05ff04b1bb4baef9d914859e57dcd75ed34756de8c1314cbdb74e1ba96
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qrypquqteqdpjakvxu37vktwvz73exfzne6am3h,3.87271206,btc,"$104,821",bda1112dea1afb4b7c1573f6623c988c6b5057f8d11290e35864410f4988623d
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1q42r5pfng7ptg903zt0jgv96cqk6wq8cxnpu74z,4.5425438,btc,"$122,951",c0395064db3872e2778155baad4d8d6ae36d571053a85b5a5b4aa0087c6b9a94
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qpt46vx33z4zh5gt8ey57p22cj0whgw6t8k05gx,111.3418215,btc,"$3,013,635",c077fb797d293c7b7e199888a5b3eacddf03cea7f46fb91a4f5d931f5503c064
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qq4u62s3p3s8kyuze3yhv9pj3kh2dxw6upcd4fk,3.87460713,btc,"$104,872",c0d879b521c9140589bbd13997a024f3667afa7cd361ca9eebfb82f7618d0c0f
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qteve3f75jvyx5ukewhcyfmpazzs3fqxgwuvx0l,104.2499804,btc,"$2,821,683",c30f82b7becffbf2807ba094d360b5a503e17450a28da513d831afaa992985e2
2020-12-28 20:04:10,Chen Zhi,3LjTXe31gepN8nW3AZyKpyD2QwbtmfjNwm,from Chen (Dec 28 2020 7-8pm),bc1qg7dc03vzpqrc9hp0hlx4krvg2hf9my8kxh2n0n,3.62788003,btc,"$98,194",c5e39bff5e11218049692351e7e84524db09d40acd7c84c7b36e598cef4c8d80
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qsemc2rv7vhsc8p56gkuas4qgkywp99dgwgj072,52.45132083,btc,"$1,419,674",c756fbf89475541eeba5cfa2166f8312317122645745b33f6f0013ce28728291
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qnw5w7en4kuh6wwfzn7k6p82cvren5umhk4dwl6,54.74248054,btc,"$1,481,688",c87bc7b3accb185d74b538fcff13f73d2a3f732842c87365b40ff2ae5006c5ba
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qp60zl8a2v3sp4eslfsykegw3xh769kfwf708tm,101.7519361,btc,"$2,754,070",cb8683ce68fa5faa9d64fcb71897e0f58e913ec050101a9a0443e8b7d6f3749f
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qymr38p7qcmrg8ne526557czjqfefvwul9f7xp9,101.729326,btc,"$2,753,458",cbbae9c98c5901553933985278224242d186979737f428614fc49f1cb8a9a179
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qgheqga29ma996njyeh88v2edngp96ee8dq4u03,115.5921597,btc,"$3,128,676",ccb01b1d931a85f70bc61891a74754ed80fb47dca823c9f5504b36cfffd9f455
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qh40ylfyn3r82j8g5gtjl2y84jjvaz7u73h3vrq,103.6696813,btc,"$2,805,976",ccf681cc9b8f06c7c96c3a6c30b52528bf5cdff3a2abdbc5b334896bf4516ac2
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qyerzvqladyuh8yfpm63emsc9p73v9yhg4q3js0,100.6164121,btc,"$2,723,335",ce0106b3c1176f1a42b1f57d4cb067a58bf556c43bb5235f3808f553a280b6ac
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qpj9crl0lzgcme3hvkgktdata9w7ughy2htha3g,18.99217255,btc,"$514,052",ce79a18eeee662581a96c5d227d285e9d912a60cddac5f1381fac9eecf751874
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qce95p54cp83a6tssemc6eu488d2985ha3c9r8a,111.1814386,btc,"$3,009,294",cea47ebdd591d4a79e6d7e131461fccf43fc5ac4bb2e0c6b2356892f041b47da
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qk4wec5tjq7yl2ldvfw7jh5s4k93swnac3pfypj,47.8205463,btc,"$1,294,335",ced4c072dfa4862e27cd1fde6de41143d67fb4832155e4f27c4a60ee76aeb7d8
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qayqpp8h30tyk7wwzuvynvht8qdhfg56rds6v0w,101.5303829,btc,"$2,748,073",d1c44cfa0ab930644694dfd948947e5fa31ef37082171c70b6aa21cc0d086835
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q0upkgspe2d93qj8fmnzuk9w6f8ar82n3a4055s,16.80763706,btc,"$454,924",d219b075ea0391b3a9038ad9d87043e7279bcc29d84ff0d592cb2cd731d877a5
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qxam6435nm8puyhe9xpsh0fvskex3w97zmzk5uk,100.5565829,btc,"$2,721,716",d26584569426cea8e881eb4fc0ec13b0e55eaf76bad9daea70bebdcd14d026ea
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qw2w54v7yzkcpu25msez5t66dwvka5l4ycx6psu,53.81119535,btc,"$1,456,481",d2c0bbd2e8bc7e32a50242de9d1c8c56d22469c25d152882b6c1fbe97d1cbc8c
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qvhcaezwxk6zcdy8vtkxqcv2m92dd2d5n2383cx,16.11807901,btc,"$436,260",d2d6f23279e609425581a5d8cec2d17385728e254fd10886f93b1715313de544
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qkvmdqnkjajcmrmkyhg0qfqhw84m42em2gzry9p,17.75085772,btc,"$480,454",d39cd378910e9c9537605d5a7b3f84cc6fbcbd4c72fad37510c263984e5fa7d0
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q4rgehhe5p5cxw04jkrgv6dewyxzfjwzh258xul,115.4428603,btc,"$3,124,635",d4566c594737e2683227ffc0b85bff177b5abce32a0aa12d83b297c2f04741db
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1q8xy63cslk86643rh8n9pedr52z2xtjfdmvqqp2,115.0791429,btc,"$3,114,791",d4748567e7dfc296fbba71a6decef47ca57157e122927aa9b8a9b07bade33d41
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qnk8kn8eca0x035lnewyyyp4427ejyrslfp50sy,17.7798039,btc,"$481,237",d6254bdeaaa75b27c081bedb9ad6dd7d0e842e52928e4f332404b01a065213db
2020-12-28 20:04:10,Chen Zhi,3Pja5FPK1wFB9LkWWJai8XYL1qjbqqT9Ye,from Chen (Dec 28 2020 7-8pm),bc1qp6pp32dnnyhgeye0n0vk5verelcmaen0llgp4u,117.0255137,btc,"$3,167,472",d7ffd8e8ea85c5579145b79d487c153436205c627783d9a8ebf4184cf4b81be9
